2022-07-23 14:36:34,104 [ERROR] [TextLayover.py run 56] || 29038 139641399277312 || Error while correcting image: list index out of range
2022-07-23 14:36:34,150 [ERROR] [TextLayover.py run 56] || 29038 139641667712768 || Error while correcting image: list index out of range
2022-07-23 14:36:34,160 [ERROR] [TextLayover.py run 56] || 29038 139641936148224 || Error while correcting image: list index out of range
2022-07-23 14:36:34,248 [ERROR] [TextLayover.py run 56] || 29038 139641365706496 || Error while correcting image: list index out of range
2022-07-23 14:36:34,641 [ERROR] [TextLayover.py run 56] || 29038 139641382491904 || Error while correcting image: list index out of range
2022-07-23 14:36:34,670 [ERROR] [TextLayover.py run 56] || 29038 139641936148224 || Error while correcting image: list index out of range
2022-07-23 14:36:34,735 [ERROR] [TextLayover.py run 56] || 29038 139641623217920 || Error while correcting image: list index out of range
2022-07-23 14:36:34,762 [ERROR] [TextLayover.py run 56] || 29038 139641365706496 || Error while correcting image: list index out of range
2022-07-23 14:36:34,882 [ERROR] [TextLayover.py run 56] || 29038 139641399277312 || Error while correcting image: list index out of range
2022-07-23 14:36:35,108 [ERROR] [TextLayover.py run 56] || 29038 139641631610624 || Error while correcting image: list index out of range
2022-07-23 14:36:35,131 [ERROR] [TextLayover.py run 56] || 29038 139641231488768 || Error while correcting image: list index out of range
2022-07-23 14:36:35,151 [ERROR] [TextLayover.py run 56] || 29038 139641623217920 || Error while correcting image: list index out of range
2022-07-23 14:36:35,449 [ERROR] [TextLayover.py run 56] || 29038 139641631610624 || Error while correcting image: list index out of range
2022-07-23 14:36:35,475 [ERROR] [TextLayover.py run 56] || 29038 139641914910464 || Error while correcting image: list index out of range
2022-07-23 14:36:35,528 [ERROR] [TextLayover.py run 56] || 29038 139641256666880 || Error while correcting image: list index out of range
2022-07-23 14:36:35,629 [ERROR] [TextLayover.py run 56] || 29038 139641374099200 || Error while correcting image: list index out of range
2022-07-23 14:36:35,730 [ERROR] [TextLayover.py run 56] || 29038 139641357313792 || Error while correcting image: list index out of range
2022-07-23 14:36:35,931 [ERROR] [TextLayover.py run 56] || 29038 139641399277312 || Error while correcting image: list index out of range
2022-07-23 14:36:35,984 [ERROR] [TextLayover.py run 56] || 29038 139641365706496 || Error while correcting image: list index out of range
2022-07-23 14:36:35,988 [ERROR] [TextLayover.py run 56] || 29038 139641659320064 || Error while correcting image: list index out of range
2022-07-23 14:36:36,497 [ERROR] [TextLayover.py run 56] || 29038 139641659320064 || Error while correcting image: list index out of range
2022-07-23 14:36:36,535 [ERROR] [TextLayover.py run 56] || 29038 139641886934784 || Error while correcting image: list index out of range
2022-07-23 14:36:36,565 [ERROR] [TextLayover.py run 56] || 29038 139641667712768 || Error while correcting image: list index out of range
2022-07-23 14:36:36,567 [ERROR] [TextLayover.py run 56] || 29038 139641914910464 || Error while correcting image: list index out of range
2022-07-23 14:36:37,012 [ERROR] [TextLayover.py run 56] || 29038 139641357313792 || Error while correcting image: list index out of range
2022-07-23 14:36:37,027 [ERROR] [TextLayover.py run 56] || 29038 139641614825216 || Error while correcting image: list index out of range
2022-07-23 14:36:37,377 [ERROR] [TextLayover.py run 56] || 29038 139641623217920 || Error while correcting image: list index out of range
2022-07-23 14:36:37,456 [ERROR] [TextLayover.py run 56] || 29038 139641248274176 || Error while correcting image: list index out of range
2022-07-23 14:36:37,478 [ERROR] [TextLayover.py run 56] || 29038 139641256666880 || Error while correcting image: list index out of range
2022-07-23 14:36:37,594 [ERROR] [TextLayover.py run 56] || 29038 139641357313792 || Error while correcting image: list index out of range
2022-07-23 14:36:37,895 [ERROR] [TextLayover.py run 56] || 29038 139641365706496 || Error while correcting image: list index out of range
2022-07-23 14:36:37,955 [ERROR] [TextLayover.py run 56] || 29038 139641248274176 || Error while correcting image: list index out of range
2022-07-23 14:36:38,160 [ERROR] [TextLayover.py run 56] || 29038 139641063732992 || Error while correcting image: list index out of range
2022-07-23 14:36:38,272 [ERROR] [TextLayover.py run 56] || 29038 139641382491904 || Error while correcting image: list index out of range
2022-07-23 14:36:38,326 [ERROR] [TextLayover.py run 56] || 29038 139641895327488 || Error while correcting image: list index out of range
2022-07-23 14:36:38,479 [ERROR] [TextLayover.py run 56] || 29038 139641914910464 || Error while correcting image: list index out of range
2022-07-23 14:36:38,516 [ERROR] [TextLayover.py run 56] || 29038 139641348921088 || Error while correcting image: list index out of range
2022-07-23 14:36:38,525 [ERROR] [TextLayover.py run 56] || 29038 139641623217920 || Error while correcting image: list index out of range
2022-07-23 14:36:38,743 [ERROR] [TextLayover.py run 56] || 29038 139641631610624 || Error while correcting image: list index out of range
2022-07-23 14:36:38,768 [ERROR] [TextLayover.py run 56] || 29038 139641936148224 || Error while correcting image: list index out of range
2022-07-23 14:36:38,813 [ERROR] [TextLayover.py run 56] || 29038 139641382491904 || Error while correcting image: list index out of range
2022-07-23 14:36:38,875 [ERROR] [TextLayover.py run 56] || 29038 139641906517760 || Error while correcting image: list index out of range
2022-07-23 14:36:38,948 [ERROR] [TextLayover.py run 56] || 29038 139641231488768 || Error while correcting image: list index out of range
2022-07-23 14:36:39,008 [ERROR] [TextLayover.py run 56] || 29038 139641399277312 || Error while correcting image: list index out of range
2022-07-23 14:36:39,041 [ERROR] [TextLayover.py run 56] || 29038 139641348921088 || Error while correcting image: list index out of range
2022-07-23 14:36:39,132 [ERROR] [TextLayover.py run 56] || 29038 139641640003328 || Error while correcting image: list index out of range
2022-07-23 14:36:39,159 [ERROR] [TextLayover.py run 56] || 29038 139641374099200 || Error while correcting image: list index out of range
2022-07-23 14:36:39,193 [ERROR] [TextLayover.py run 56] || 29038 139641365706496 || Error while correcting image: list index out of range
2022-07-23 14:36:39,491 [ERROR] [TextLayover.py run 56] || 29038 139641623217920 || Error while correcting image: list index out of range
2022-07-23 14:36:39,511 [ERROR] [TextLayover.py run 56] || 29038 139641231488768 || Error while correcting image: list index out of range
2022-07-23 14:36:39,559 [ERROR] [TextLayover.py run 56] || 29038 139641348921088 || Error while correcting image: list index out of range
2022-07-23 14:36:39,645 [ERROR] [TextLayover.py run 56] || 29038 139641640003328 || Error while correcting image: list index out of range
2022-07-23 14:36:39,646 [ERROR] [TextLayover.py run 56] || 29038 139641914910464 || Error while correcting image: list index out of range
2022-07-23 14:36:40,035 [ERROR] [TextLayover.py run 56] || 29038 139641348921088 || Error while correcting image: list index out of range
2022-07-23 14:36:40,352 [ERROR] [TextLayover.py run 56] || 29038 139641895327488 || Error while correcting image: list index out of range
2022-07-23 14:36:40,377 [ERROR] [TextLayover.py run 56] || 29038 139641640003328 || Error while correcting image: list index out of range
2022-07-23 14:36:40,377 [ERROR] [TextLayover.py run 56] || 29038 139641936148224 || Error while correcting image: list index out of range
2022-07-23 14:36:40,492 [ERROR] [TextLayover.py run 56] || 29038 139641390884608 || Error while correcting image: list index out of range
2022-07-23 14:36:40,527 [ERROR] [TextLayover.py run 56] || 29038 139641357313792 || Error while correcting image: list index out of range
2022-07-23 14:36:40,728 [ERROR] [TextLayover.py run 56] || 29038 139641265059584 || Error while correcting image: list index out of range
2022-07-23 14:36:40,833 [ERROR] [TextLayover.py run 56] || 29038 139641659320064 || Error while correcting image: list index out of range
2022-07-23 14:36:40,911 [ERROR] [TextLayover.py run 56] || 29038 139641895327488 || Error while correcting image: list index out of range
2022-07-23 14:36:41,085 [ERROR] [TextLayover.py run 56] || 29038 139641265059584 || Error while correcting image: list index out of range
2022-07-23 14:36:41,102 [ERROR] [TextLayover.py run 56] || 29038 139641886934784 || Error while correcting image: list index out of range
2022-07-23 14:36:41,152 [ERROR] [TextLayover.py run 56] || 29038 139641239881472 || Error while correcting image: list index out of range
2022-07-23 14:36:41,291 [ERROR] [TextLayover.py run 56] || 29038 139641914910464 || Error while correcting image: list index out of range
2022-07-23 14:36:41,354 [ERROR] [TextLayover.py run 56] || 29038 139641906517760 || Error while correcting image: list index out of range
2022-07-23 14:36:41,436 [ERROR] [TextLayover.py run 56] || 29038 139641374099200 || Error while correcting image: list index out of range
2022-07-23 14:36:41,500 [ERROR] [TextLayover.py run 56] || 29038 139641265059584 || Error while correcting image: list index out of range
2022-07-23 14:36:41,561 [ERROR] [TextLayover.py run 56] || 29038 139641399277312 || Error while correcting image: list index out of range
2022-07-23 14:36:41,636 [ERROR] [TextLayover.py run 56] || 29038 139641348921088 || Error while correcting image: list index out of range
2022-07-23 14:36:42,000 [ERROR] [TextLayover.py run 56] || 29038 139641231488768 || Error while correcting image: list index out of range
2022-07-23 14:36:42,048 [ERROR] [TextLayover.py run 56] || 29038 139641348921088 || Error while correcting image: list index out of range
2022-07-23 14:36:42,266 [ERROR] [TextLayover.py run 56] || 29038 139641667712768 || Error while correcting image: list index out of range
2022-07-23 14:36:42,322 [ERROR] [TextLayover.py run 56] || 29038 139641256666880 || Error while correcting image: list index out of range
2022-07-23 14:36:42,594 [ERROR] [TextLayover.py run 56] || 29038 139641223096064 || Error while correcting image: list index out of range
2022-07-23 14:36:42,840 [ERROR] [TextLayover.py run 56] || 29038 139641614825216 || Error while correcting image: list index out of range
2022-07-23 14:36:42,927 [ERROR] [TextLayover.py run 56] || 29038 139641256666880 || Error while correcting image: list index out of range
2022-07-23 14:36:42,951 [ERROR] [TextLayover.py run 56] || 29038 139641936148224 || Error while correcting image: list index out of range
2022-07-23 14:36:43,101 [ERROR] [TextLayover.py run 56] || 29038 139641659320064 || Error while correcting image: list index out of range
2022-07-23 14:36:43,145 [ERROR] [TextLayover.py run 56] || 29038 139641223096064 || Error while correcting image: list index out of range
2022-07-23 14:36:43,163 [ERROR] [TextLayover.py run 56] || 29038 139641365706496 || Error while correcting image: list index out of range
2022-07-23 14:36:43,212 [ERROR] [TextLayover.py run 56] || 29038 139641914910464 || Error while correcting image: list index out of range
2022-07-23 14:36:43,286 [ERROR] [TextLayover.py run 56] || 29038 139642013107968 || Error while correcting image: list index out of range
2022-07-23 14:36:43,311 [ERROR] [TextLayover.py run 56] || 29038 139641256666880 || Error while correcting image: list index out of range
2022-07-23 14:36:43,446 [ERROR] [TextLayover.py run 56] || 29038 139641614825216 || Error while correcting image: list index out of range
2022-07-23 14:36:43,692 [ERROR] [TextLayover.py run 56] || 29038 139641906517760 || Error while correcting image: list index out of range
2022-07-23 14:36:43,726 [ERROR] [TextLayover.py run 56] || 29038 139641914910464 || Error while correcting image: list index out of range
2022-07-23 14:36:43,904 [ERROR] [TextLayover.py run 56] || 29038 139641614825216 || Error while correcting image: list index out of range
2022-07-23 14:36:43,969 [ERROR] [TextLayover.py run 56] || 29038 139641374099200 || Error while correcting image: list index out of range
2022-07-23 14:36:44,090 [ERROR] [TextLayover.py run 56] || 29038 139641399277312 || Error while correcting image: list index out of range
2022-07-23 14:36:44,137 [ERROR] [TextLayover.py run 56] || 29038 139641348921088 || Error while correcting image: list index out of range
2022-07-23 14:36:44,196 [ERROR] [TextLayover.py run 56] || 29038 139641623217920 || Error while correcting image: list index out of range
2022-07-23 14:36:44,437 [ERROR] [TextLayover.py run 56] || 29038 139641239881472 || Error while correcting image: list index out of range
2022-07-23 14:36:44,588 [ERROR] [TextLayover.py run 56] || 29038 139641390884608 || Error while correcting image: list index out of range
2022-07-23 14:36:44,646 [ERROR] [TextLayover.py run 56] || 29038 139641399277312 || Error while correcting image: list index out of range
2022-07-23 14:36:44,795 [ERROR] [TextLayover.py run 56] || 29038 139641640003328 || Error while correcting image: list index out of range
2022-07-23 14:36:45,073 [ERROR] [TextLayover.py run 56] || 29038 139641631610624 || Error while correcting image: list index out of range
2022-07-23 14:36:45,144 [ERROR] [TextLayover.py run 56] || 29038 139641265059584 || Error while correcting image: list index out of range
2022-07-23 14:36:45,370 [ERROR] [TextLayover.py run 56] || 29038 139641231488768 || Error while correcting image: list index out of range
2022-07-23 14:36:45,530 [ERROR] [TextLayover.py run 56] || 29038 139641906517760 || Error while correcting image: list index out of range
2022-07-23 14:36:45,579 [ERROR] [TextLayover.py run 56] || 29038 139641357313792 || Error while correcting image: list index out of range
2022-07-23 14:36:45,689 [ERROR] [TextLayover.py run 56] || 29038 139641936148224 || Error while correcting image: list index out of range
2022-07-23 14:36:45,698 [ERROR] [TextLayover.py run 56] || 29038 139641886934784 || Error while correcting image: list index out of range
2022-07-23 14:36:45,720 [ERROR] [TextLayover.py run 56] || 29038 139641223096064 || Error while correcting image: list index out of range
2022-07-23 14:36:45,834 [ERROR] [TextLayover.py run 56] || 29038 139641914910464 || Error while correcting image: list index out of range
2022-07-23 14:36:46,444 [ERROR] [TextLayover.py run 56] || 29038 139642013107968 || Error while correcting image: list index out of range
2022-07-23 14:36:46,490 [ERROR] [TextLayover.py run 56] || 29038 139641667712768 || Error while correcting image: list index out of range
2022-07-23 14:36:46,583 [ERROR] [TextLayover.py run 56] || 29038 139641231488768 || Error while correcting image: list index out of range
2022-07-23 14:36:46,604 [ERROR] [TextLayover.py run 56] || 29038 139641936148224 || Error while correcting image: list index out of range
2022-07-23 14:36:46,615 [ERROR] [TextLayover.py run 56] || 29038 139641640003328 || Error while correcting image: list index out of range
2022-07-23 14:36:46,619 [ERROR] [TextLayover.py run 56] || 29038 139641631610624 || Error while correcting image: list index out of range
2022-07-23 14:36:46,740 [ERROR] [TextLayover.py run 56] || 29038 139641365706496 || Error while correcting image: list index out of range
2022-07-23 14:36:46,793 [ERROR] [TextLayover.py run 56] || 29038 139641256666880 || Error while correcting image: list index out of range
2022-07-23 14:36:47,068 [ERROR] [TextLayover.py run 56] || 29038 139641886934784 || Error while correcting image: list index out of range
2022-07-23 14:36:47,088 [ERROR] [TextLayover.py run 56] || 29038 139641659320064 || Error while correcting image: list index out of range
2022-07-23 14:36:47,360 [ERROR] [TextLayover.py run 56] || 29038 139641374099200 || Error while correcting image: list index out of range
2022-07-23 14:36:47,393 [ERROR] [TextLayover.py run 56] || 29038 139642013107968 || Error while correcting image: list index out of range
2022-07-23 14:36:47,484 [ERROR] [TextLayover.py run 56] || 29038 139641906517760 || Error while correcting image: list index out of range
2022-07-23 14:36:47,972 [ERROR] [TextLayover.py run 56] || 29038 139642013107968 || Error while correcting image: list index out of range
2022-07-23 14:36:48,124 [ERROR] [TextLayover.py run 56] || 29038 139641365706496 || Error while correcting image: list index out of range
2022-07-23 14:36:48,268 [ERROR] [TextLayover.py run 56] || 29038 139641614825216 || Error while correcting image: list index out of range
2022-07-23 14:36:48,302 [ERROR] [TextLayover.py run 56] || 29038 139641382491904 || Error while correcting image: list index out of range
2022-07-23 14:36:48,349 [ERROR] [TextLayover.py run 56] || 29038 139641348921088 || Error while correcting image: list index out of range
2022-07-23 14:36:48,380 [ERROR] [TextLayover.py run 56] || 29038 139641399277312 || Error while correcting image: list index out of range
2022-07-23 14:36:48,838 [ERROR] [TextLayover.py run 56] || 29038 139641399277312 || Error while correcting image: list index out of range
2022-07-23 14:36:48,888 [ERROR] [TextLayover.py run 56] || 29038 139641348921088 || Error while correcting image: list index out of range
2022-07-23 14:36:49,038 [ERROR] [TextLayover.py run 56] || 29038 139641914910464 || Error while correcting image: list index out of range
2022-07-23 14:36:49,046 [ERROR] [TextLayover.py run 56] || 29038 139641239881472 || Error while correcting image: list index out of range
2022-07-23 14:36:49,117 [ERROR] [TextLayover.py run 56] || 29038 139641623217920 || Error while correcting image: list index out of range
2022-07-23 14:36:49,130 [ERROR] [TextLayover.py run 56] || 29038 139641640003328 || Error while correcting image: list index out of range
2022-07-23 14:36:49,158 [ERROR] [TextLayover.py run 56] || 29038 139641667712768 || Error while correcting image: list index out of range
2022-07-23 14:36:49,173 [ERROR] [TextLayover.py run 56] || 29038 139641895327488 || Error while correcting image: list index out of range
2022-07-23 14:36:49,533 [ERROR] [TextLayover.py run 56] || 29038 139641936148224 || Error while correcting image: list index out of range
2022-07-23 14:36:49,624 [ERROR] [TextLayover.py run 56] || 29038 139641623217920 || Error while correcting image: list index out of range
2022-07-23 14:36:49,703 [ERROR] [TextLayover.py run 56] || 29038 139641895327488 || Error while correcting image: list index out of range
2022-07-23 14:36:49,790 [ERROR] [TextLayover.py run 56] || 29038 139641357313792 || Error while correcting image: list index out of range
2022-07-23 14:36:49,806 [ERROR] [TextLayover.py run 56] || 29038 139642013107968 || Error while correcting image: list index out of range
2022-07-23 14:36:49,825 [ERROR] [TextLayover.py run 56] || 29038 139641365706496 || Error while correcting image: list index out of range
2022-07-23 14:36:49,917 [ERROR] [TextLayover.py run 56] || 29038 139641936148224 || Error while correcting image: list index out of range
2022-07-23 14:36:50,161 [ERROR] [TextLayover.py run 56] || 29038 139641623217920 || Error while correcting image: list index out of range
2022-07-23 14:36:50,394 [ERROR] [TextLayover.py run 56] || 29038 139641640003328 || Error while correcting image: list index out of range
2022-07-23 14:36:50,473 [ERROR] [TextLayover.py run 56] || 29038 139641223096064 || Error while correcting image: list index out of range
2022-07-23 14:36:50,473 [ERROR] [TextLayover.py run 56] || 29038 139641265059584 || Error while correcting image: list index out of range
2022-07-23 14:36:50,489 [ERROR] [TextLayover.py run 56] || 29038 139641365706496 || Error while correcting image: list index out of range
2022-07-23 14:36:50,600 [ERROR] [TextLayover.py run 56] || 29038 139641623217920 || Error while correcting image: list index out of range
2022-07-23 14:36:50,621 [ERROR] [TextLayover.py run 56] || 29038 139641906517760 || Error while correcting image: list index out of range
2022-07-23 14:36:50,702 [ERROR] [TextLayover.py run 56] || 29038 139641374099200 || Error while correcting image: list index out of range
2022-07-23 14:36:50,746 [ERROR] [TextLayover.py run 56] || 29038 139641248274176 || Error while correcting image: list index out of range
2022-07-23 14:36:50,900 [ERROR] [TextLayover.py run 56] || 29038 139641640003328 || Error while correcting image: list index out of range
2022-07-23 14:36:50,961 [ERROR] [TextLayover.py run 56] || 29038 139641936148224 || Error while correcting image: list index out of range
2022-07-23 14:36:51,180 [ERROR] [TextLayover.py run 56] || 29038 139641623217920 || Error while correcting image: list index out of range
2022-07-23 14:36:51,363 [ERROR] [TextLayover.py run 56] || 29038 139641231488768 || Error while correcting image: list index out of range
2022-07-23 14:36:51,527 [ERROR] [TextLayover.py run 56] || 29038 139641365706496 || Error while correcting image: list index out of range
2022-07-23 14:36:51,754 [ERROR] [TextLayover.py run 56] || 29038 139641906517760 || Error while correcting image: list index out of range
2022-07-23 14:36:51,904 [ERROR] [TextLayover.py run 56] || 29038 139641374099200 || Error while correcting image: list index out of range
2022-07-23 14:36:51,908 [ERROR] [TextLayover.py run 56] || 29038 139641382491904 || Error while correcting image: list index out of range
2022-07-23 14:36:51,944 [ERROR] [TextLayover.py run 56] || 29038 139641256666880 || Error while correcting image: list index out of range
2022-07-23 14:36:52,242 [ERROR] [TextLayover.py run 56] || 29038 139641348921088 || Error while correcting image: list index out of range
2022-07-23 14:36:52,292 [ERROR] [TextLayover.py run 56] || 29038 139641239881472 || Error while correcting image: list index out of range
2022-07-23 14:36:52,373 [ERROR] [TextLayover.py run 56] || 29038 139641231488768 || Error while correcting image: list index out of range
2022-07-23 14:36:52,399 [ERROR] [TextLayover.py run 56] || 29038 139641357313792 || Error while correcting image: list index out of range
2022-07-23 14:36:52,447 [ERROR] [TextLayover.py run 56] || 29038 139641248274176 || Error while correcting image: list index out of range
2022-07-23 14:36:52,523 [ERROR] [TextLayover.py run 56] || 29038 139641223096064 || Error while correcting image: list index out of range
2022-07-23 14:36:52,548 [ERROR] [TextLayover.py run 56] || 29038 139641390884608 || Error while correcting image: list index out of range
2022-07-23 14:36:52,622 [ERROR] [TextLayover.py run 56] || 29038 139642013107968 || Error while correcting image: list index out of range
2022-07-23 14:36:52,654 [ERROR] [TextLayover.py run 56] || 29038 139641936148224 || Error while correcting image: list index out of range
2022-07-23 14:36:52,680 [ERROR] [TextLayover.py run 56] || 29038 139641895327488 || Error while correcting image: list index out of range
2022-07-23 14:36:52,853 [ERROR] [TextLayover.py run 56] || 29038 139641906517760 || Error while correcting image: list index out of range
2022-07-23 14:36:52,881 [ERROR] [TextLayover.py run 56] || 29038 139641399277312 || Error while correcting image: list index out of range
2022-07-23 14:36:53,117 [ERROR] [TextLayover.py run 56] || 29038 139642013107968 || Error while correcting image: list index out of range
2022-07-23 14:36:53,527 [ERROR] [TextLayover.py run 56] || 29038 139641231488768 || Error while correcting image: list index out of range
2022-07-23 14:36:53,666 [ERROR] [TextLayover.py run 56] || 29038 139641256666880 || Error while correcting image: list index out of range
2022-07-23 14:36:53,957 [ERROR] [TextLayover.py run 56] || 29038 139641631610624 || Error while correcting image: list index out of range
2022-07-23 14:36:53,962 [ERROR] [TextLayover.py run 56] || 29038 139641667712768 || Error while correcting image: list index out of range
2022-07-23 14:36:54,096 [ERROR] [TextLayover.py run 56] || 29038 139641357313792 || Error while correcting image: list index out of range
2022-07-23 14:36:54,149 [ERROR] [TextLayover.py run 56] || 29038 139641239881472 || Error while correcting image: list index out of range
2022-07-23 14:36:54,218 [ERROR] [TextLayover.py run 56] || 29038 139642013107968 || Error while correcting image: list index out of range
2022-07-23 14:36:54,401 [ERROR] [TextLayover.py run 56] || 29038 139641614825216 || Error while correcting image: list index out of range
2022-07-23 14:36:54,402 [ERROR] [TextLayover.py run 56] || 29038 139641659320064 || Error while correcting image: list index out of range
2022-07-23 14:36:54,658 [ERROR] [TextLayover.py run 56] || 29038 139641382491904 || Error while correcting image: list index out of range
2022-07-23 14:36:54,662 [ERROR] [TextLayover.py run 56] || 29038 139641374099200 || Error while correcting image: list index out of range
2022-07-23 14:36:54,868 [ERROR] [TextLayover.py run 56] || 29038 139641640003328 || Error while correcting image: list index out of range
2022-07-23 14:36:54,987 [ERROR] [TextLayover.py run 56] || 29038 139641256666880 || Error while correcting image: list index out of range
2022-07-23 14:36:55,033 [ERROR] [TextLayover.py run 56] || 29038 139641365706496 || Error while correcting image: list index out of range
2022-07-23 14:36:55,061 [ERROR] [TextLayover.py run 56] || 29038 139641223096064 || Error while correcting image: list index out of range
2022-07-23 14:36:55,145 [ERROR] [TextLayover.py run 56] || 29038 139641239881472 || Error while correcting image: list index out of range
2022-07-23 14:36:55,238 [ERROR] [TextLayover.py run 56] || 29038 139641357313792 || Error while correcting image: list index out of range
2022-07-23 14:36:55,345 [ERROR] [TextLayover.py run 56] || 29038 139641640003328 || Error while correcting image: list index out of range
2022-07-23 14:36:55,460 [ERROR] [TextLayover.py run 56] || 29038 139641256666880 || Error while correcting image: list index out of range
2022-07-23 14:36:55,500 [ERROR] [TextLayover.py run 56] || 29038 139641223096064 || Error while correcting image: list index out of range
2022-07-23 14:36:55,581 [ERROR] [TextLayover.py run 56] || 29038 139641623217920 || Error while correcting image: list index out of range
2022-07-23 14:36:55,992 [ERROR] [TextLayover.py run 56] || 29038 139641914910464 || Error while correcting image: list index out of range
2022-07-23 14:36:55,999 [ERROR] [TextLayover.py run 56] || 29038 139641382491904 || Error while correcting image: list index out of range
2022-07-23 14:36:56,036 [ERROR] [TextLayover.py run 56] || 29038 139641886934784 || Error while correcting image: list index out of range
2022-07-23 14:36:56,060 [ERROR] [TextLayover.py run 56] || 29038 139641906517760 || Error while correcting image: list index out of range
2022-07-23 14:36:56,106 [ERROR] [TextLayover.py run 56] || 29038 139641348921088 || Error while correcting image: list index out of range
2022-07-23 14:36:56,200 [ERROR] [TextLayover.py run 56] || 29038 139641399277312 || Error while correcting image: list index out of range
2022-07-23 14:36:56,269 [ERROR] [TextLayover.py run 56] || 29038 139641239881472 || Error while correcting image: list index out of range
2022-07-23 14:36:56,548 [ERROR] [TextLayover.py run 56] || 29038 139641640003328 || Error while correcting image: list index out of range
2022-07-23 14:36:56,618 [ERROR] [TextLayover.py run 56] || 29038 139641906517760 || Error while correcting image: list index out of range
2022-07-23 14:36:56,645 [ERROR] [TextLayover.py run 56] || 29038 139642013107968 || Error while correcting image: list index out of range
2022-07-23 14:36:56,867 [ERROR] [TextLayover.py run 56] || 29038 139641231488768 || Error while correcting image: list index out of range
2022-07-23 14:36:56,878 [ERROR] [TextLayover.py run 56] || 29038 139641886934784 || Error while correcting image: list index out of range
2022-07-23 14:36:57,092 [ERROR] [TextLayover.py run 56] || 29038 139641365706496 || Error while correcting image: list index out of range
2022-07-23 14:36:57,408 [ERROR] [TextLayover.py run 56] || 29038 139641667712768 || Error while correcting image: list index out of range
2022-07-23 14:36:57,430 [ERROR] [TextLayover.py run 56] || 29038 139641914910464 || Error while correcting image: list index out of range
2022-07-23 14:36:57,539 [ERROR] [TextLayover.py run 56] || 29038 139641365706496 || Error while correcting image: list index out of range
2022-07-23 14:36:57,666 [ERROR] [TextLayover.py run 56] || 29038 139641640003328 || Error while correcting image: list index out of range
2022-07-23 14:36:57,722 [ERROR] [TextLayover.py run 56] || 29038 139641374099200 || Error while correcting image: list index out of range
2022-07-23 14:36:57,800 [ERROR] [TextLayover.py run 56] || 29038 139641231488768 || Error while correcting image: list index out of range
2022-07-23 14:36:57,805 [ERROR] [TextLayover.py run 56] || 29038 139641914910464 || Error while correcting image: list index out of range
2022-07-23 14:36:58,093 [ERROR] [TextLayover.py run 56] || 29038 139641614825216 || Error while correcting image: list index out of range
2022-07-23 14:36:58,168 [ERROR] [TextLayover.py run 56] || 29038 139641631610624 || Error while correcting image: list index out of range
2022-07-23 14:36:58,176 [ERROR] [TextLayover.py run 56] || 29038 139641914910464 || Error while correcting image: list index out of range
2022-07-23 14:36:58,235 [ERROR] [TextLayover.py run 56] || 29038 139641256666880 || Error while correcting image: list index out of range
2022-07-23 14:36:58,255 [ERROR] [TextLayover.py run 56] || 29038 139641239881472 || Error while correcting image: list index out of range
2022-07-23 14:36:58,314 [ERROR] [TextLayover.py run 56] || 29038 139641348921088 || Error while correcting image: list index out of range
2022-07-23 14:36:58,359 [ERROR] [TextLayover.py run 56] || 29038 139641223096064 || Error while correcting image: list index out of range
2022-07-23 14:36:58,444 [ERROR] [TextLayover.py run 56] || 29038 139641886934784 || Error while correcting image: list index out of range
2022-07-23 14:36:58,563 [ERROR] [TextLayover.py run 56] || 29038 139641374099200 || Error while correcting image: list index out of range
2022-07-23 14:36:58,757 [ERROR] [TextLayover.py run 56] || 29038 139641223096064 || Error while correcting image: list index out of range
2022-07-23 14:36:58,817 [ERROR] [TextLayover.py run 56] || 29038 139641231488768 || Error while correcting image: list index out of range
2022-07-23 14:36:58,868 [ERROR] [TextLayover.py run 56] || 29038 139641382491904 || Error while correcting image: list index out of range
2022-07-23 14:36:58,921 [ERROR] [TextLayover.py run 56] || 29038 139641239881472 || Error while correcting image: list index out of range
2022-07-23 14:36:58,941 [ERROR] [TextLayover.py run 56] || 29038 139641936148224 || Error while correcting image: list index out of range
2022-07-23 14:36:59,016 [ERROR] [TextLayover.py run 56] || 29038 139641886934784 || Error while correcting image: list index out of range
2022-07-23 14:36:59,030 [ERROR] [TextLayover.py run 56] || 29038 139641390884608 || Error while correcting image: list index out of range
2022-07-23 14:36:59,070 [ERROR] [TextLayover.py run 56] || 29038 139641265059584 || Error while correcting image: list index out of range
2022-07-23 14:36:59,090 [ERROR] [TextLayover.py run 56] || 29038 139641631610624 || Error while correcting image: list index out of range
2022-07-23 14:36:59,444 [ERROR] [TextLayover.py run 56] || 29038 139641357313792 || Error while correcting image: list index out of range
2022-07-23 14:36:59,500 [ERROR] [TextLayover.py run 56] || 29038 139641886934784 || Error while correcting image: list index out of range
2022-07-23 14:36:59,586 [ERROR] [TextLayover.py run 56] || 29038 139641374099200 || Error while correcting image: list index out of range
2022-07-23 14:36:59,590 [ERROR] [TextLayover.py run 56] || 29038 139641265059584 || Error while correcting image: list index out of range
2022-07-23 14:36:59,649 [ERROR] [TextLayover.py run 56] || 29038 139641914910464 || Error while correcting image: list index out of range
2022-07-23 14:36:59,702 [ERROR] [TextLayover.py run 56] || 29038 139641348921088 || Error while correcting image: list index out of range
2022-07-23 14:37:00,028 [ERROR] [TextLayover.py run 56] || 29038 139641365706496 || Error while correcting image: list index out of range
